job_title,salary,salary_currency
Data Analyst,95000,USD
Data Quality Analyst,95000,USD
Data Quality Analyst,95000,USD
Data Engineer,95000,USD
Data Analyst,95000,USD
Data Engineer,95000,USD
Data Science Engineer,95000,CHF
Data Analyst,95000,USD
Data Quality Analyst,95000,USD
Data Quality Analyst,95000,USD
Data Scientist,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Science Manager,95000,USD
Data Engineer,95000,USD
Machine Learning Engineer,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Engineer,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Engineer,95000,GBP
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Engineer,95000,EUR
Data Analyst,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Analyst,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Analyst,95000,USD
Data Scientist,95000,USD
Business Data Analyst,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Engineer,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Analyst,95000,USD
Data Specialist,95000,USD
Machine Learning Engineer,95000,GBP
Data Scientist,95000,CAD
Data Analyst,94800,USD
Data Analyst,94770,USD
Data Scientist,94700,USD
Data Scientist,94700,USD
Data Analytics Consultant,94625,USD
Data Engineer,94600,USD
Data Analyst,94600,USD
Research Analyst,94600,USD
Research Analyst,94600,USD
Data Analyst,94600,USD
Data Analyst,94600,USD
Data Engineer,94500,USD
Data Engineer,94500,USD
Data Engineer,94500,USD
Data Engineer,94500,USD
Data Science Consultant,94500,USD
Data Specialist,94415,USD
Data Scientist,94400,USD
Data Scientist,94400,USD
Data Scientist,94400,USD
Data Scientist,94400,USD
Data Analyst,94400,USD
Data Engineer,94300,USD
Analytics Engineer,94200,USD
Research Scientist,94192,USD
Data Engineer,94100,USD
Data Scientist,94100,USD
Research Engineer,94100,USD
Data Analyst,94100,USD
Data Analyst,94035,USD
Data Science Consultant,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Science Consultant,94000,USD
Data Engineer,94000,USD
Business Intelligence,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Analyst,94000,USD
Data Science Consultant,94000,USD
Business Data Analyst,94000,USD
Data Analyst,94000,USD
Data Architect,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Analyst,94000,USD
Data Analyst,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Analyst,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Engineer,94000,USD
Data Analyst,94000,USD
Data Analyst,94000,USD
Data Engineer,94000,USD
Data Science Consultant,94000,USD
Data Engineer,94000,USD
Data Analyst,93919,USD
Data Analyst,93919,USD
Data Analyst,93919,USD
Data Analyst,93919,USD
Data Analyst,93919,USD
Data Analyst,93919,USD
Data Analyst,93919,USD
Data Analyst,93918,USD
Data Analyst,93918,USD
Data Analyst,93918,USD
Data Analyst,93918,USD
Data Analyst,93918,USD
Data Analyst,93918,USD
Data Analyst,93918,USD
Data Scientist,93918,USD
Data Science Practitioner,93900,USD
Data Scientist,93800,USD
Data Scientist,93800,USD
Data Analyst,93800,USD
Data Scientist,93800,USD
Data Analyst,93700,USD
Data Analyst,93700,USD
Data Engineer,93700,USD
Data Management Specialist,93593,USD
Data Analyst,93500,USD
Data Engineer,93500,USD
Data Analyst,93500,USD
Data Modeler,93400,USD
Data Architect,93400,USD
Data Scientist,93400,USD
Data Analyst,93400,USD
Data Scientist,93400,USD
Machine Learning Engineer,93400,USD
Data Scientist,93400,USD
Data Scientist,93400,USD
Data Analyst,93400,USD
Data Architect,93300,USD
Data Engineer,93300,USD
AI Engineer,93300,USD
Data Scientist,93300,USD
AI Engineer,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
Research Analyst,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
AI Engineer,93300,USD
AI Product Manager,93300,USD
Data Engineer,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
ML Engineer,93300,USD
AI Engineer,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
ML Engineer,93300,USD
Machine Learning Engineer,93300,USD
Data Scientist,93300,USD
Machine Learning Engineer,93300,USD
Data Scientist,93300,USD
Machine Learning Engineer,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
Machine Learning Researcher,93300,USD
AI Engineer,93300,USD
Data Scientist,93300,USD
Machine Learning Engineer,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
Machine Learning Engineer,93300,USD
Data Scientist,93300,USD
Data Scientist,93300,USD
Data Specialist,93150,USD
Data Engineer,93150,USD
Data Scientist,93100,USD
Data Analyst,93000,USD
Data Scientist,93000,USD
Data Engineer,93000,USD
Data Analyst,93000,USD
Data Analyst,93000,USD
Data Analyst,93000,USD
Data Analyst,93000,USD
Data Engineer,93000,USD
Data Analyst,93000,USD
Data Analyst,93000,USD
Data Analyst,93000,USD
Machine Learning Engineer,93000,USD
Data Manager,93000,USD
Data Analyst,93000,USD
Applied Machine Learning Scientist,93000,EUR
BI Analyst,93000,USD
Data Analyst,93000,USD
Data Scientist,93000,USD
Data Analyst,93000,USD
Data Scientist,92900,USD
Data Analyst,92810,USD
Data Scientist,92700,USD
Data Analyst,92700,USD
Data Scientist,92700,USD
Data Analyst,92700,USD
Data Analyst,92700,USD
Data Analyst,92700,USD
Data Engineer,92700,USD
Data Engineer,92700,USD
Data Scientist,92300,USD
Data Operations Analyst,92250,USD
Data Architect,92190,USD
Data Engineer,92190,USD
Data Modeler,92190,USD
Analytics Engineer,92000,GBP
Business Intelligence Analyst,92000,USD
Data Analyst,92000,USD
Business Intelligence Analyst,92000,USD
Machine Learning Engineer,92000,USD
Data Analyst,92000,USD
Data Analyst,92000,USD
Analytics Engineer,92000,GBP
Analytics Engineer,92000,USD
Data Engineer,92000,USD
Business Intelligence Developer,92000,USD
Data Engineer,92000,USD
Data Analyst,92000,USD
Data Engineer,92000,USD
Data Scientist,92000,USD
Data Analyst,92000,USD
Data Engineer,92000,USD
Data Scientist,92000,USD
Data Analyst,92000,USD
Data Analyst,92000,USD
Data Architect,92000,USD
Data Analyst,92000,USD
Data Analyst,92000,USD
Data Analyst,92000,USD
Data Analyst,92000,USD
Data Architect,92000,USD
Data Scientist,92000,USD
Data Scientist,92000,USD
Business Intelligence Analyst,91875,USD
Data Analyst,91800,USD
Business Intelligence Developer,91536,USD
Data Analyst,91460,USD
Business Intelligence Analyst,91300,USD
Data Engineer,91270,USD
Analytics Engineer,91260,USD
Research Analyst,91200,USD
Data Analytics Associate,91000,USD
Machine Learning Engineer,91000,USD
Data Engineer,91000,USD
Data Engineer,91000,USD
Data Scientist,91000,USD
Data Engineer,91000,USD
Data Engineer,91000,USD
Data Engineer,91000,USD
Data Strategist,91000,USD
Data Strategist,91000,USD
Data Engineer,91000,USD
Business Intelligence Data Analyst,91000,CAD
Data Analyst,91000,USD
Data Scientist,90950,USD
Data Engineer,90800,USD
Data Engineer,90800,USD
Data Scientist,90700,USD
Data Scientist,90700,USD
Data Engineer,90700,USD
Data Engineer,90700,USD
Data Modeler,90700,USD
Data Engineer,90700,USD
Data Scientist,90700,USD
Data Visualization Engineer,90700,USD
Data Architect,90700,USD
Research Scientist,90700,USD
Research Scientist,90700,USD
Data Modeler,90700,USD
Data Scientist,90700,USD
Data Modeler,90700,USD
Data Engineer,90700,USD
Data Engineer,90700,USD
Data Scientist,90700,USD
Machine Learning Engineer,90700,USD
Data Architect,90700,USD
Research Scientist,90600,USD
Data Scientist,90500,USD
Data Manager,90500,USD
Data Analyst,90500,USD
Data Analyst,90500,USD
Business Intelligence Analyst,90400,USD
Data Analyst,90320,USD
Data Analyst,90320,USD
Data Analyst,90320,USD
Data Analyst,90320,USD
Data Analyst,90320,USD
Data Analyst,90320,USD
Data Reporting Analyst,90300,USD
Data Engineer,90300,USD
Data Visualization Specialist,90300,USD
Business Intelligence Developer,90279,USD
Data Science,90100,USD
Data Scientist,90000,USD
Data Scientist,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Specialist,90000,USD
Data Operations Analyst,90000,USD
Data Management Analyst,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Scientist,90000,EUR
AI Engineer,90000,USD
Data Analyst,90000,USD
Data Science Consultant,90000,USD
Data Scientist,90000,USD
Business Intelligence Analyst,90000,USD
Business Intelligence Analyst,90000,USD
Data Analyst,90000,USD
Data Science Consultant,90000,USD
Machine Learning Scientist,90000,USD
Robotics Engineer,90000,USD
Data Architect,90000,GBP
Data Scientist,90000,USD
Data Engineer,90000,USD
Data Scientist,90000,USD
Data Science,90000,USD
Business Intelligence Analyst,90000,USD
Data Analyst,90000,USD
Machine Learning Scientist,90000,USD
Data Analyst,90000,USD
Data Engineer,90000,GBP
Data Engineer,90000,USD
Data Architect,90000,GBP
Data Analyst,90000,USD
Data Analyst,90000,USD
Data Analyst,90000,USD
Data Analyst,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Analyst,90000,USD
Data Scientist,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Science Manager,90000,USD
Data Scientist,90000,USD
Data Engineer,90000,USD
BI Developer,90000,USD
Data Engineer,90000,USD
AI Engineer,90000,GBP
Data Analyst,90000,USD
Machine Learning Engineer,90000,EUR
Research Analyst,90000,USD
Research Analyst,90000,USD
Head of Data,90000,GBP
Data Architect,90000,USD
Data Engineer,90000,USD
Data Science Consultant,90000,USD
Data Modeler,90000,USD
Data Scientist,90000,USD
Data Scientist,90000,USD
Data Analyst,90000,USD
Data Engineer,90000,USD
Marketing Data Scientist,90000,USD
Data Analyst,90000,USD
Data Engineer,90000,USD
Data Science Consultant,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Specialist,90000,USD
Data Scientist,90000,USD
Data Science Consultant,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Scientist,90000,USD
Machine Learning Engineer,90000,USD
Data Science Consultant,90000,USD
Data Analyst,90000,USD
Data Analyst,90000,USD
Data Specialist,90000,USD
Data Architect,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Analyst,90000,USD
Data Engineer,90000,GBP
Data Engineer,90000,USD
Data Specialist,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Strategy Manager,90000,USD
Data Engineer,90000,USD
Data Scientist,90000,USD
Data Engineer,90000,GBP
Data Engineer,90000,USD
Analytics Engineer,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Analyst,90000,USD
Data Scientist,90000,GBP
Data Analyst,90000,USD
Data Scientist,90000,USD
Data Analyst,90000,USD
Computer Vision Engineer,90000,GBP
Data Analyst,90000,USD
Data Engineer,90000,USD
Analytics Engineer,90000,USD
Data Scientist,90000,USD
Data Modeller,90000,GBP
Machine Learning Research Engineer,90000,USD
Analytics Engineer,90000,USD
Data Architect,90000,USD
Computer Vision Engineer,90000,USD
Data Engineer,90000,USD
Data Scientist,90000,USD
Head of Data,90000,GBP
Data Analyst,90000,USD
Data Modeler,90000,GBP
Data Engineer,90000,GBP
Data Strategist,90000,USD
Machine Learning Engineer,90000,EUR
Data Analyst,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Machine Learning Engineer,90000,USD
Data Scientist,90000,EUR
Data Scientist,90000,GBP
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Applied Machine Learning Scientist,90000,USD
Data Science Consultant,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Science Manager,90000,USD
Data Engineer,90000,USD
Machine Learning Software Engineer,90000,USD
Data Analyst,90000,GBP
Data Engineer,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,GBP
Data Scientist,90000,USD
Marketing Data Engineer,90000,SGD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Scientist,90000,USD
Data Scientist,90000,USD
Data Scientist,90000,EUR
Machine Learning Engineer,90000,USD
Data Scientist,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,USD
Machine Learning Engineer,90000,USD
Data Engineer,90000,USD
Data Engineer,90000,GBP
Data Analyst,90000,USD
Data Scientist,90000,GBP
Data Engineer,90000,USD
Data Analyst,90000,SGD
Data Engineer,90000,GBP
Data Scientist,90000,USD
Data Scientist,90000,GBP
Business Data Analyst,90000,CAD
Data Analyst,90000,USD
Data Engineer,90000,USD
Data Analyst,90000,USD
Data Scientist,90000,USD
Data Analyst,90000,CAD
Data Science Consultant,90000,USD
Machine Learning Engineer,89700,GBP
Data Engineer,89600,USD
Data Engineer,89600,GBP
Business Intelligence Engineer,89500,USD
Business Intelligence Engineer,89500,USD
Business Intelligence Engineer,89500,USD
Business Intelligence Engineer,89500,USD
Data Engineer,89246,USD
Data Analyst,89200,USD
Data Analyst,89200,USD
Data Analyst,89100,USD
Data Analyst,89030,USD
Business Intelligence Analyst,89000,USD
Data Engineer,89000,USD
Data Engineer,89000,USD
Data Analyst,89000,USD
Data Analyst,89000,USD
Data Scientist,88995,USD
Data Analyst,88854,USD
Data Analyst,88800,USD
Data Analyst,88800,USD
Data Analyst,88670,USD
Data Scientist,88600,USD
Data Analyst,88200,USD
Data Analyst,88200,USD
Data Scientist,88200,USD
Data Analyst,88200,USD
Data Scientist,88100,USD
Data Scientist,88100,USD
Data Analyst,88052,USD
Data Analyst,88052,USD
Data Analyst,88000,USD
Data Operations Specialist,88000,USD
Data Analytics Manager,88000,USD
Data Specialist,88000,USD
Data Developer,88000,USD
Data DevOps Engineer,88000,EUR
Data Engineer,88000,USD
Data Engineer,88000,USD
Data Analyst,88000,USD
Data Engineer,88000,USD
Data Analyst,88000,USD
Data Scientist,88000,CAD
Data Engineer,88000,GBP
Data Analyst,87999,USD
Data Engineer,87980,USD
Data Engineer,87980,USD
Business Intelligence Developer,87800,USD
Business Intelligence Developer,87800,USD
Data Analyst,87600,USD
Data Engineer,87570,USD
Data Engineer,87550,USD
Data Engineer,87550,USD
Data Engineer,87550,USD
Data Analyst,87500,USD
Data Analyst,87500,USD
Data Analyst,87500,USD
Data Analyst,87500,USD
Data Specialist,87500,USD
Business Intelligence Analyst,87500,USD
Data Specialist,87500,USD
Data Analyst,87500,USD
Data Analyst,87400,USD
Research Analyst,87400,USD
Data Scientist,87300,USD
Data Scientist,87300,USD
BI Analyst,87200,USD
Data Scientist,87000,USD
Data Analyst,87000,USD
Data Analyst,87000,USD
ML Engineer,87000,GBP
Data Engineer,87000,USD
Analytics Engineer,87000,USD
Data Analyst,87000,USD
Machine Learning Engineer,87000,USD
Head of Data,87000,EUR
Lead Data Analyst,87000,USD
Data Science,86900,USD
Data Specialist,86900,USD
Data Scientist,86800,USD
Data Scientist,86800,USD
Data Analyst,86720,USD
Data Scientist,86700,USD
Data Scientist,86600,USD
Data Analyst,86600,USD
Data Analyst,86600,USD
Data Scientist,86600,USD
Data Engineer,86500,USD
AI Engineer,86500,USD
Data Analyst,86500,USD
Data Analyst,86466,USD
Data Engineer,86424,USD
Data Analyst,86400,USD
Data Engineer,86250,USD
Data Scientist,86218,USD
Data Analyst,86146,EUR
BI Analyst,86100,USD
Data Analyst,86078,USD
Data Analyst,86026,EUR
Research Engineer,86000,USD
Research Scientist,86000,USD
Business Intelligence Analyst,86000,USD
Business Intelligence Analyst,86000,USD
Data Science,86000,USD
Data Analyst,86000,USD
Data Science,86000,USD
Data Science,86000,USD
Data Scientist,86000,USD
Data Analyst,86000,USD
Data Scientist,86000,USD
Data Architect,86000,USD
Data Science,86000,USD
Data Engineer,86000,USD
Data Engineer,86000,USD
Research Scientist,86000,USD
Data Engineer,86000,USD
